daily_target,daily_nh3,ton_cost,total_cost,total_buy_MWh,total_sell_MWh,total_ren_MWh,total_load_MWh,curtailment_MWh,ren_used_MWh,self_use_ratio,green_ratio,feedin_ratio,all_pass,pass_count,alkel_ratio,pemel_ratio,nh3_ratio,alkel_on,pemel_on,alkel_startups,pemel_startups,avg_alkel_load,avg_pemel_load,alkel_energy_share,equipment_utilization,daily_storage_cost,cost_breakdown,solve_status,scenario_id,storage_cap_MWh,model_type
72,51.4374,4505.83,231768.24,0.0,0.0,991.31,759.65,225.67,765.65,0.7663,1.305,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7882, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.998, 0.4221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 0.6, 0.4619]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.8873, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9989, 0.6977, 0.5333, 0.5333, 0.5333, 0.3168, 0.3168, 0.2417]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.934,0.9355,0.333,0.7144,3852.97,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(42426.42), 'om_total': 89824.96, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,2,20,dual
72,52.1315,4507.41,234978.03,0.0,0.0,991.31,768.53,214.53,776.79,0.7753,1.2899,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7882, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9954, 0.4221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8912, 0.6, 0.6]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.8873, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9975, 0.6977, 0.5333, 0.5333, 0.5333, 0.4744, 0.3168, 0.3168]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9338,0.9534,0.3287,0.724,5779.45,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(42426.42), 'om_total': 91108.27, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,2,30,dual
72,53.5158,4510.72,241394.5,0.0,0.0,991.31,786.27,192.18,799.13,0.7932,1.2608,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7882, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9902, 0.4221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9487]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.8873, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9948, 0.6977, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5055]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9334,0.9891,0.3206,0.7433,9632.42,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(42426.42), 'om_total': 93671.76, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,2,50,dual
72,56.6826,4510.34,255657.42,0.0,0.0,991.31,831.52,136.12,855.19,0.8388,1.1922,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.9728, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5753, 0.9855, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9373,1.0,0.3535,0.7873,19264.84,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(42426.42), 'om_total': 98302.26, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,2,100,dual
72,48.0682,4330.26,208148.08,0.0,0.0,869.14,716.18,152.96,716.18,0.824,1.2136,0.0,True,3,"[0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.1957, 0.8101, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6005, 0.2867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 0.9364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8087, 0.6206, 0.5221, 0.4521, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5409, 0.5333, 0.5333, 0.5956, 0.899, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7893, 0.636, 0.5333, 0.4298, 0.3279, 0.2744, 0.2364, 0.2068]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.7725,0.897,0.3181,0.6676,0.0,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 84718.44, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,3,0,dual
72,48.7182,4311.63,210054.71,0.0,0.0,869.14,723.14,143.87,725.27,0.832,1.2019,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1957, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6277, 0.2867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9462, 0.6206, 0.6, 0.4521, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5956, 0.9924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8033, 0.636, 0.5333, 0.5042, 0.3279, 0.3168, 0.2364, 0.2068]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.8413,0.9086,0.3165,0.6766,963.24,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 85661.83, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,3,5,dual
72,49.1208,4306.66,211546.65,0.0,0.0,869.14,726.47,138.3,730.84,0.8359,1.1964,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1957, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6337, 0.6, 0.6, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5956, 0.9924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9235, 0.5333, 0.5333, 0.5333, 0.335, 0.3168, 0.3168, 0.2068]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9125,0.9176,0.3131,0.6822,1926.48,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 86190.53, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,3,10,dual
72,49.816,4311.05,214759.58,0.0,0.0,869.14,735.38,127.15,741.99,0.8461,1.1819,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1957, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 0.6, 0.4619]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5956, 0.9924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9221, 0.5333, 0.5333, 0.5333, 0.5333, 0.3168, 0.3168, 0.2417]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9123,0.9355,0.3089,0.6919,3852.97,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 87476.97, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,3,20,dual
72,50.5101,4315.36,217969.37,0.0,0.0,869.14,744.26,115.99,753.15,0.8563,1.1678,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1957, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8912, 0.6, 0.6]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5956, 0.9924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9207, 0.5333, 0.5333, 0.5333, 0.5333, 0.4744, 0.3168, 0.3168]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.912,0.9534,0.3048,0.7015,5779.45,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 88760.28, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,3,30,dual
72,51.8944,4323.89,224385.84,0.0,0.0,869.14,761.99,93.62,775.52,0.8767,1.1406,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1957, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9487]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5956, 0.9924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.918, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5055]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9116,0.9891,0.297,0.7208,9632.42,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 91323.78, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,3,50,dual
72,55.1324,4328.94,238664.93,0.0,0.0,869.14,807.44,37.57,831.57,0.929,1.0764,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9577, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 1.0, 0.9775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9965,1.0,0.3325,0.7657,19264.84,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(27765.74), 'om_total': 95970.45, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,3,100,dual
72,46.8943,4167.34,195424.34,0.0,0.0,776.95,698.99,77.96,698.99,0.8997,1.1115,0.0,True,3,"[0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.4743, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8547, 0.4662, 0.2678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 0.9364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8087, 0.6206, 0.5221, 0.4521, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5409, 0.5333, 0.5333, 0.5333, 0.7246, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9227, 0.7204, 0.6277, 0.5333, 0.4298, 0.3279, 0.2744, 0.2364, 0.2068]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.7678,0.897,0.2997,0.6513,0.0,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 83057.51, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,4,0,dual
72,47.6037,4143.43,197242.4,0.0,0.0,776.95,705.1,68.64,708.31,0.9075,1.1019,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9462, 0.6206, 0.6, 0.4521, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7567, 0.5333, 0.5333, 0.5042, 0.3279, 0.3168, 0.2364, 0.2068]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9222,0.9086,0.2972,0.6612,963.24,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 83912.33, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,4,5,dual
72,47.9896,4144.59,198897.05,0.0,0.0,776.95,710.05,62.43,714.52,0.9139,1.0942,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6337, 0.6, 0.6, 0.3979]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7686, 0.5333, 0.5333, 0.5333, 0.335, 0.3168, 0.3168, 0.2068]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9245,0.9176,0.2957,0.6665,1926.48,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 84603.74, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,4,10,dual
72,48.6836,4151.47,202108.24,0.0,0.0,776.95,718.94,51.27,725.68,0.9253,1.0807,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 0.6, 0.4619]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7668, 0.5333, 0.5333, 0.5333, 0.5333, 0.3168, 0.3168, 0.2417]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9241,0.9355,0.2916,0.6762,3852.97,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 85888.45, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,4,20,dual
72,49.3765,4158.18,205316.3,0.0,0.0,776.95,727.8,40.07,736.88,0.9367,1.0675,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8912, 0.6, 0.6]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.765, 0.5333, 0.5333, 0.5333, 0.5333, 0.4744, 0.3168, 0.3168]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9238,0.9534,0.2876,0.6858,5779.45,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 87170.02, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,4,30,dual
72,50.7584,4171.32,211729.28,0.0,0.0,776.95,745.5,17.71,759.24,0.9595,1.0422,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8439, 0.9466, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9487]","[0.4488, 0.5044, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7615, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5055]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9231,0.9891,0.28,0.705,9632.42,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 89730.04, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,4,50,dual
72,51.8408,4301.23,222979.08,0.0,0.0,776.95,759.6,0.0,776.95,0.9777,1.0228,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6478, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.8136, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.9648,1.0,0.2867,0.72,19264.84,"{'wind_lcoe': np.float64(95663.89), 'pv_lcoe': np.float64(16702.93), 'om_total': 91347.41, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,4,100,dual
72,54.2204,4505.31,244279.83,0.0,0.0,1100.96,810.23,290.73,810.23,0.7359,1.3588,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2717, 0.8934, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6776, 0.664, 0.6761, 0.6329, 0.5507, 0.4109]","[0.4998, 0.4624, 0.4666, 0.5001, 0.5566, 0.8572, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2623, 0.242, 0.2442, 0.2624, 0.2932, 0.456, 0.6294, 0.9433, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8289, 0.8219, 0.8281, 0.8059, 0.7638, 0.692]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,0.821,0.8893,0.4091,0.7531,0.0,"{'wind_lcoe': np.float64(92641.36), 'pv_lcoe': np.float64(58001.58), 'om_total': 93636.88, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,5,0,dual
