scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
13,4,1,6,06:00,3.7368,17.8379,2.5002
13,4,1,7,07:00,5.6061,30.0064,3.3702
13,4,1,8,08:00,9.2631,41.9766,4.0098
13,4,1,9,09:00,14.6851,51.7353,4.2
13,4,1,10,10:00,23.0225,57.5853,4.1202
13,4,1,11,11:00,27.8154,58.6203,3.9
13,4,1,12,12:00,32.6357,57.028,3.2598
13,4,1,13,13:00,35.4442,51.3725,2.6898
13,4,1,14,14:00,36.392,43.1246,3.63
13,4,1,15,15:00,35.3008,32.1521,3.8202
13,4,1,16,16:00,32.5058,19.978,3.75
13,4,1,17,17:00,25.7086,8.7575,3.1398
13,4,1,18,18:00,15.8688,1.2593,2.61
13,4,1,19,19:00,10.6205,0.0,2.1198
13,4,1,20,20:00,7.931,0.0,1.86
13,4,1,21,21:00,7.6513,0.0,1.6302
13,4,1,22,22:00,8.0968,0.0,1.56
13,4,1,23,23:00,7.9426,0.0,1.4802
14,4,2,0,00:00,3.3194,0.0,1.3698
14,4,2,1,01:00,3.3311,0.0,1.0998
14,4,2,2,02:00,3.1595,0.0,0.7998
14,4,2,3,03:00,3.2611,0.0,0.99
14,4,2,4,04:00,3.4564,0.2,1.1802
14,4,2,5,05:00,3.2393,2.6552,1.6302
14,4,2,6,06:00,3.7368,10.6746,2.5002
14,4,2,7,07:00,5.6061,21.5223,3.3702
14,4,2,8,08:00,9.2631,32.9057,4.0098
14,4,2,9,09:00,14.6851,42.2651,4.2
14,4,2,10,10:00,23.0225,48.4104,4.1202
14,4,2,11,11:00,27.8154,50.0304,3.9
14,4,2,12,12:00,32.6357,47.9569,3.2598
14,4,2,13,13:00,35.4442,41.2824,2.6898
14,4,2,14,14:00,36.392,32.088,3.63
14,4,2,15,15:00,35.3008,21.7096,3.8202
14,4,2,16,16:00,32.5058,11.4153,3.75
14,4,2,17,17:00,25.7086,3.1071,3.1398
14,4,2,18,18:00,15.8688,0.2928,2.61
14,4,2,19,19:00,10.6205,0.0,2.1198
14,4,2,20,20:00,7.931,0.0,1.86
14,4,2,21,21:00,7.6513,0.0,1.6302
14,4,2,22,22:00,8.0968,0.0,1.56
14,4,2,23,23:00,7.9426,0.0,1.4802
15,4,3,0,00:00,3.3194,0.0,1.3698
15,4,3,1,01:00,3.3311,0.0,1.0998
15,4,3,2,02:00,3.1595,0.0,0.7998
15,4,3,3,03:00,3.2611,0.0,0.99
15,4,3,4,04:00,3.4564,0.0906,1.1802
15,4,3,5,05:00,3.2393,0.8686,1.6302
15,4,3,6,06:00,3.7368,4.357,2.5002
15,4,3,7,07:00,5.6061,12.9748,3.3702
15,4,3,8,08:00,9.2631,22.6137,4.0098
15,4,3,9,09:00,14.6851,30.8605,4.2
15,4,3,10,10:00,23.0225,36.4494,4.1202
15,4,3,11,11:00,27.8154,37.7086,3.9
15,4,3,12,12:00,32.6357,35.4698,3.2598
15,4,3,13,13:00,35.4442,29.771,2.6898
15,4,3,14,14:00,36.392,22.2811,3.63
15,4,3,15,15:00,35.3008,13.2676,3.8202
15,4,3,16,16:00,32.5058,4.8164,3.75
